corr_10.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,228.52922818419077,218.63863246218182,--undefined--,--undefined--,--undefined--,135.7786328265573,126.78423222080897,139.25166778086896,167.15200710705156,174.5102218601529,176.9614731789202,175.69364245199606,178.64399299890297,173.1680112986839,141.76475717031914,232.1803112729177,--undefined--,--undefined--,182.07847661079654,190.3993680650368,199.63061027594452,207.66802387550692,206.63620008195952,201.23501396520686,189.7237033051362,170.81377252243632,148.2352220859363,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,152.38377455315728,146.06593935364901,136.39395314295626,125.63661769643996,118.07083327813592,110.70165819209603,105.1889872467868,102.4863314168622,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,375.5907881621548,--undefined--,84.16292515324807,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,104.24349347530026,--undefined--,205.5754702161623,--undefined--,--undefined--,--undefined--,167.79990516406286,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.3436734693877552,168.56508224721495
corr_11.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,132.16451368939744,133.4679561124112,124.70539930329277,152.9253228957041,167.57351011015197,159.0520756024599,153.7423872734299,156.72128377320973,162.2795409937309,167.19021861429445,175.83213509551965,174.87346309099783,--undefined--,175.36271458482597,178.13008535980936,169.97600649385703,167.14414640784503,158.70226674703267,153.85924507634314,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,216.1838645201138,212.96155145656695,210.04648010568,196.53113732342126,166.90276741456594,135.7127518951654,122.958831836761,112.42319393603287,107.19470715479092,96.2698032473875,93.06041054923043,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.3436734693877552,156.3430265746217
corr_12.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,259.084576745667,268.5659440662047,--undefined--,146.15559318021155,164.54116378177704,145.79768632204983,157.37493738074068,176.84655932937986,182.38600926167445,178.66398004168946,156.06573005830356,153.2618846594192,160.4227672634054,154.97710154073633,151.0465882186439,156.8995662035523,160.01766408544344,--undefined--,--undefined--,166.01230110832557,161.14345215115736,164.01152522530214,157.5902220727777,150.66261242335494,--undefined--,--undefined--,--undefined--,--undefined--,221.41431299217413,204.98703906376943,204.05980582796752,--undefined--,--undefined--,--undefined--,180.71890220555534,162.81675591274458,152.36542830075467,146.63122071217495,138.70446578781167,126.45445311067833,121.90579543469555,119.2875969860702,117.29199954013889,114.79357923210138,111.5209478254715,103.9263960637563,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.3436734693877552,161.06684900321335
corr_14.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,131.4385387617091,123.9114153118163,155.39064074715236,162.86008787768046,147.78703889567862,135.15491710146944,144.61763893737248,143.5980372034422,145.32146165623448,156.2970638495117,--undefined--,--undefined--,149.68471611694233,154.01244958466927,148.92481157292093,145.36703826556254,147.39022597628403,150.72954746220097,154.97910805871905,163.79476237604698,165.25807747109647,174.12064654428076,181.05301464382046,184.89597113610307,183.51184487072547,177.61463098940732,168.21880465209188,152.01991266434814,137.8740536610568,133.1611059218718,128.55868248339158,120.59564753202672,--undefined--,--undefined--,--undefined--,112.44738696016438,101.85734501269147,97.81515129132329,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.7151927437641725,147.8867204724186
corr_15.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,123.51132565724568,133.85716525172109,139.13505224929511,156.66636254476,160.66471921748658,141.3218520429909,139.82339762685012,155.4802739870607,154.26569644777803,159.1777002485128,159.70914203062324,--undefined--,--undefined--,158.98228591210363,154.45078832454755,145.05674556102164,--undefined--,--undefined--,--undefined--,--undefined--,174.09464886996574,173.6273430090422,169.96651658500141,167.5584205361447,168.5962421918891,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,187.68116110091268,191.82442558997712,184.34270427939055,170.59066763526704,151.41762210057271,125.8308953674086,106.13818611993669,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,112.63965886897007,111.16142286894662,110.123634174631,110.08078029958592,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,100.98193026944483,--undefined--,94.36637815710742,--undefined--,--undefined--,--undefined--,125.8737384391069,--undefined--,--undefined--,--undefined--,--undefined--,3.7151927437641725,146.03026919894845
corr_16.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,139.49367931617255,123.70247209151435,116.36803230070024,132.29142277386188,149.48004037604065,160.55870369090437,163.64560298289922,163.9973320931305,163.70630020204752,165.4483329277884,156.53758495756685,146.60160476439373,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,212.63976958559618,215.026076949661,218.79138420302283,89.5213470000202,95.4775537543874,172.36713885198503,151.77881830357757,140.91109292304176,128.46244922151334,126.29266443756039,123.34194651675104,117.41927352823818,112.09020341935681,105.05875739888911,101.79230220408493,92.99195260115899,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,115.71371558190758,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,104.6778530201819,122.36136197506399,--undefined--,--undefined--,--undefined--,--undefined--,233.0408823458323,226.51461995777154,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,120.57814205120535,--undefined--,2.972154195011338,144.37295336199494
corr_17.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,140.4392159083324,127.44057520607878,123.96993949266549,132.89012113396228,158.96226223401163,168.40875233215374,171.51820812343055,169.4682574387688,177.829851980174,174.49071550587453,165.73939178840845,--undefined--,--undefined--,--undefined--,183.94531678782903,176.91404649166142,174.0999978513625,182.45879998996236,163.62289450129194,173.5228671640082,162.79775432898242,153.42210388929155,157.5518745282479,159.82419120048067,170.52620149526658,190.75034084297147,203.00540702589464,200.9717231824531,186.10825955261754,--undefined--,--undefined--,--undefined--,141.0640914583849,112.45888457101174,107.36218695026584,103.89806172976176,97.34889687004483,90.91278107904705,89.93542986014661,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.7151927437641725,154.3533152271165
corr_20.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,379.7631971064069,--undefined--,132.66269514708344,121.909303566689,125.95543810683459,137.95096506987065,145.84130639796638,148.19237911248024,159.67796969585737,162.27068886271874,164.9581525753442,159.00067227283668,152.30843686847413,145.45318520871922,141.15053810190886,140.68459736134682,144.32407890625984,142.65315703713404,149.61977840917638,156.7807851411852,154.40662306452194,153.77425200527105,163.7544113427025,167.52766013490324,173.76234045186297,176.01154908241438,167.23579636297677,147.308568117639,130.20445267377275,118.74355511545315,107.28843619954623,97.00517289166378,123.98056053441209,127.83406473305816,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,103.98041607604239,--undefined--,--undefined--,--undefined--,316.00578366943057,--undefined--,--undefined--,--undefined--,--undefined--,2.972154195011338,155.42802764011324
corr_21.wav,--undefined--,--undefined--,112.44125017959517,97.18401527107281,--undefined--,--undefined--,128.20309295319433,142.1717897225258,126.06270664598915,136.9475069704824,160.86933013523225,164.78703265076763,155.3009184217094,138.93166300665942,140.4582549275117,149.1941421440788,150.21697172346992,161.5796437694059,174.02551861977798,190.07547267628271,190.2010846565274,157.3628440020519,142.54913315243098,144.74758746152116,146.06290972845943,143.4824205148975,140.33625699596513,139.9018506124542,134.9313436847306,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,206.0157780599512,204.2826896927998,--undefined--,--undefined--,163.29094827542963,103.44249584328925,107.10679052418116,104.54075376979311,101.11765131657874,97.51719983048051,89.91436309831525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,102.50856621632546,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,343.04206392116345,--undefined--,--undefined--,--undefined--,3.3436734693877552,146.96677892153056
corr_22.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,133.63655523708044,121.02221916616139,126.57497302437534,128.31287048424903,148.13290717215554,162.08692846282622,169.04279267642085,169.53491466084466,165.79711309991913,170.22292717660554,166.02839023214108,158.89402325411925,152.45048855975008,135.9970936522044,131.0744948384756,137.64886957807056,153.52083156428048,180.37375397057673,189.62544049994605,190.5479192042523,186.0681322195468,180.23885904486926,169.24294729549575,163.49752764751187,158.01746196707282,163.47339841095177,169.9548167973837,179.1437312023313,186.08762142680013,187.10175636270552,178.23536970057216,163.0498852875829,142.52245283119797,125.79661662812866,114.79482997667895,103.10247918730792,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,163.57127500035327,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.3436734693877552,157.4168829054309
corr_27.wav,--undefined--,--undefined--,140.81645824008123,141.81751017715163,143.2393667840445,147.59806519469853,--undefined--,--undefined--,146.99903156966514,137.4323470963768,141.39752280781903,137.86865126734017,132.73498222845728,128.28961995758718,131.9093357017082,147.52843730392848,163.92749776445814,170.03331007370454,174.87676764213433,177.12222006133362,172.52383043170826,176.16153970561595,176.56375187728054,168.19303774546916,154.2546011911939,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,203.3767706994471,195.08733010198065,190.84215024045017,186.58355541366117,181.19324597777512,169.73955777318062,160.84373405974597,149.4338094050743,133.07143655108644,116.42962030711735,103.78040373119495,96.46767360692235,88.54804493811022,197.64243195417248,191.28936535220458,177.08971428675983,--undefined--,--undefined--,--undefined--,--undefined--,301.7435827789589,303.30785081076453,301.6894936592185,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,237.8747541737096,239.1024179434498,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,126.79640398504557,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,2.6006349206349206,168.91212168771597
