claartje_corr_10.wav,145.76187009353646,144.63515155009998,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,178.18871400347038,176.18088186066825,173.90201036499326,171.91858064494335,170.22796326013997,168.54508652071283,166.44143795472866,163.6164341161256,160.31561402985722,157.5109949006362,155.5607890845889,154.07431476521018,152.80345464485856,151.73335148023958,150.92504525945537,150.38907050933025,150.12551740156266,150.13978064146195,150.4071896665259,150.84436944410254,151.2976069167152,151.6640713201965,151.8874153609268,151.97471760032323,151.91583359317315,151.69332290057065,151.2873818780158,150.80246455759874,150.64172218226378,151.31771617544152,152.40801339719803,153.45318270384325,154.5030454249159,155.6018112997577,156.74774465442937,157.91723260336286,159.69291397905747,161.76679979683783,162.8030530594262,162.811632221451,162.25241295607097,161.5588157344364,161.08747668285613,160.93589600579165,160.92130906714948,160.73781516442887,160.30326015187094,159.60114510123665,158.5701066996876,157.19648636872478,156.0402299168415,155.56028312096538,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,195.14593403282572,196.06793944083893,197.47405685471827,198.97168561738943,200.5765021604607,202.46458922309398,204.55943127840317,206.5827766732707,208.49328613792613,210.53620618750804,212.7325417939777,214.8493231174448,216.75116746492287,218.56527037002758,220.6325037017298,223.1816412616887,225.85631110793182,228.1333375040359,229.98248247713468,231.48628522450667,232.84676126342086,234.22405096266718,235.6270698174267,236.70293849470852,237.1373336959316,236.95759588023196,236.3963757761134,235.70426815955523,235.14793719756443,235.52738609603804,238.433785737593,241.64246257643072,242.29201567264337,242.18149034374815,241.95725001898126,241.59869781937215,241.07055652367205,240.37940178338906,239.55965194404502,238.5758666283734,237.3524688076024,235.79565236777094,233.9278430747154,231.82806669684828,229.5903612047581,226.87154066550195,222.8706434459629,217.59739108724435,212.2506426723856,207.65292375116877,203.93583056796456,200.68042755599643,197.58778763943582,194.7110729227226,191.58605183028934,188.60724742744972,178.61568818416572,177.2637787352433,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,75.21011622401834,75.22313966159291,75.24996098435994,75.40900543253589,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,0.8760090702947847,186.18986508408872
claartje_corr_11.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,151.992052387302,159.13180712444367,160.94469346798255,162.4013063249741,164.17875721574504,165.3777011330399,165.4717261847741,164.68050657380917,163.314454292129,160.42036689624305,155.979624880241,153.36535958271926,152.13153164193798,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,151.93975920035774,150.43392922164966,148.8107800999654,147.67904497373937,147.27368373209492,147.65812604935223,148.65862711772743,149.88786673191993,151.00001032797053,151.7435037776445,152.0988097690571,152.35820609373843,152.79653009301228,153.12123899441238,153.36525905997945,153.83961456471184,153.91238580534858,152.55605509366973,150.35115661506828,148.7010241707058,146.05003218702765,139.90155161885016,137.04684069574935,135.18049638769693,134.5976590260912,136.0377097987855,137.8721596616081,139.02786545258454,139.67214780187612,140.7395542874013,143.49990003894206,146.06497154229064,147.61064378101727,148.85894315819627,150.28178524591678,151.5838406899244,152.27226113659583,152.49019866395798,152.73389608662293,153.06433635982773,153.0993624203888,152.9330733279883,152.8723826312398,152.97067786638777,153.15197306686665,153.40265764565078,153.63724291057997,153.85396358317774,154.30309608424886,154.95789348173034,155.48961216318372,155.81324739819968,156.0739177880179,156.3079036519467,156.31858777879148,155.96092424498735,155.49669309567494,155.36311219040013,155.28039030371284,154.53235932176827,152.73240961387705,149.98472304448902,143.4091209403756,139.5614644431276,134.18465057722867,135.54171189976506,146.7516277165204,147.7605048424196,148.18217936565935,148.1554291681413,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,158.9523101235108,158.91554887864484,159.8746299059168,161.5480228486084,163.33870449437967,164.27055938278997,164.34140556704915,164.26569355262916,164.15855319023566,163.87367260896755,163.48226038223407,163.02718310391725,162.4632951712701,161.91969257406456,161.59744735927754,161.82247819995922,162.9768164796294,164.36323438593072,164.87890135534138,164.77291573047944,164.3377365196606,163.76364054273975,163.2476379399485,162.92090887792986,162.81695619652245,162.87610589070175,163.08557805478682,163.39292018690804,163.58531182437744,163.62181599526983,163.71549952865502,163.89581571033415,163.88561388866364,163.4117513478237,162.35460178153545,160.65080085327997,158.22031730765698,154.42882086316433,151.60125949405244,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,276.6174993296547,266.800501456874,262.05363497499314,260.4282452286866,259.92759864885,259.8275371355512,259.76458385834496,259.54386852966434,259.22174832772595,258.9632872307215,258.79343692806987,258.52979830143573,257.92941317661314,256.96808698633805,255.81712576103618,254.44987416430703,252.43077033002575,248.98993040085847,245.56656622525003,243.28558822545722,239.36532408919965,235.1039144282088,232.2932921892961,229.67179433044797,225.6494203386871,219.56861071394627,211.63163750341946,203.3043164181592,195.7458206386366,184.04048705364727,179.1712850746005,175.1768934518345,170.99256759554382,167.73291994827213,164.7075680494375,161.77439905911942,158.83631839192196,155.61841589391653,152.71147824753194,150.730892623385,149.22427934412502,147.62501506450064,145.487005030424,142.8925628505219,142.08890571536688,142.94596721559353,143.67752050582953,143.04012772019234,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,1.2360090702947848,170.45658493052963
claartje_corr_12.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,164.6024288322113,160.43114736116414,156.17943589018262,155.18199882463426,155.64685680603947,155.81092361973168,154.90907629009143,153.74351677401205,153.23191763064665,153.01470259499783,152.07467383070542,149.717683915808,146.29901868965632,141.75606674742613,136.32710810292184,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,157.98015287732318,157.73090684511817,158.39509222365155,158.47911866901947,158.22113110704947,158.12795494474813,158.16145645001194,158.19411060242194,158.20081700694544,158.13044148859552,157.91731561135427,157.55232901035416,157.30898116748156,157.04512115871447,156.43696415661083,155.9153205138914,155.6583820676203,154.8870849983831,153.1750408156057,151.13375810635588,149.16967506249657,146.95555861841015,144.5751263711296,142.4478914069507,140.30310531084925,138.4846979215795,138.22103855974362,140.1630675768786,142.88173279193234,146.29669677025558,149.5193797862058,151.8785460177631,154.0228058540549,155.87274140169131,156.9619220633832,157.6793528069486,158.80951010981133,160.16196426918853,160.64356208859974,160.7461394823089,161.04704292487696,161.45492202632798,161.76208694264292,161.74482570297423,161.4442726843597,161.22301302871747,161.1389548200779,160.93006163049697,160.6220280761175,160.3186390297889,160.09750977113228,159.90917289550487,159.1572660750494,157.55261822194745,155.53868347577193,152.9436336269608,149.67393356235962,147.3724758633106,145.77001343919366,143.98516422920005,143.55554852765965,143.93449274725654,145.65616213023586,147.8421164917149,149.91477144478503,152.96309372614627,155.68405774202625,157.92137291367212,159.87411913773298,161.47028972104732,162.75964466937126,163.83173057993835,164.76883500542033,165.2500618557542,165.03797329722394,164.61613564414057,164.2192066097865,163.75986871706183,163.2220653072458,162.85498048490098,163.6996700434245,164.83260155971266,164.8112698089936,164.21883672218397,163.51478020500028,162.80105190082728,162.37757451747314,162.27621346677083,162.44320006405258,162.83866041406932,163.04743088836653,163.0161365092606,162.6802310763624,161.89705026370436,160.64604316950468,156.53976056227995,154.03762433215073,154.28267810131695,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,245.746177132409,246.54914535073723,248.911403376293,251.20625232939153,252.65405156131789,253.91530826659323,254.91372329253633,255.08761967474697,254.64724870474404,253.73141427347875,252.16823472992155,249.94393478981593,246.8224356259671,241.671765454897,234.60049203996235,238.49979641730616,246.74542849022833,250.83982689964807,252.3140164819099,250.29539167335642,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,204.41103000825962,195.5531551083452,181.7930525766327,175.63434771294908,172.72252665366702,170.45306118147536,166.93202762336642,162.93376525356734,159.909125625317,157.32328191835478,155.49104426295614,154.190773166578,153.05827294079754,152.30545021587432,151.40191628779272,149.78715685959247,147.86149157548002,145.90404857090263,144.3745388489168,143.55904614513724,142.94915802775515,142.22461796739626,141.6538867611172,141.51802520653627,141.31993003632263,140.75871060153403,139.97643202749464,139.30674122398338,139.17899452640515,139.45692200783412,139.66897029166367,139.39050039112337,138.98655093405566,139.53039010193976,140.85710003456066,141.74828992342066,141.8379713375309,141.57870118514123,141.65354721872765,142.1318951137624,142.64005075587716,143.1216547987257,143.36111595407775,142.86509073261504,141.67889795459558,139.66972097327317,137.8884810080792,138.62626850351742,141.25892846783927,143.4621849296221,144.86584558849975,146.03059590548654,146.8070896367934,146.73689376667593,146.00871210076383,145.91431585207184,146.69660471384393,147.5544599967166,148.32868039181122,147.8274078160256,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,1.5,163.5237788717797
claartje_corr_14.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,197.66224223416856,191.99529267558705,192.53576796466686,193.41459093144056,193.2767613846426,192.17395743337678,189.2303589591768,182.62124291984242,182.29465548629136,192.96490841377343,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,208.61164864418308,198.29281472885407,195.985860677177,195.77114739440256,196.1084960253823,196.33845299010719,196.49443963937688,196.58586582402842,196.57711829872477,196.20085226128126,195.6131920254967,194.98025246895878,194.2332325774124,193.19682426797957,191.74148585483522,190.0036503496269,188.27407078959018,186.6772866881768,184.79782859139826,182.28499279048364,180.06219375807413,178.35904261049438,176.27049388163996,173.64754325886693,171.16474545971306,168.99813722008832,166.75511731795663,164.78424588245468,163.0146259498759,160.62220135241324,158.77351301802773,158.94414683998357,159.84491224762743,160.65787833516998,160.83159394399394,160.1380612041393,158.79046762046613,158.3112566400587,160.60500736782924,163.0466293640705,162.89270816032405,161.68915155428195,159.70338407320375,156.16683030411988,155.54899895126124,156.37903578564914,157.2442293855563,157.66413922168377,158.127323822064,158.9547327031938,159.7106575898416,160.0168262188852,160.0726961320572,160.08751249904216,160.26736449282072,160.65968657848256,160.80799930612247,160.44220780465807,159.74653694732763,159.14491451595254,158.6481195365726,157.93643476821936,156.8707958072304,155.1250912117456,152.42733377017615,150.5487352415399,150.36013826368983,154.48126916153524,156.5408419996536,157.58154566281743,158.14307911850568,158.8201138109502,159.62987793071602,160.43422352386278,161.35217904428114,162.31384715261618,163.204401550012,164.01442954289993,164.72576764200815,165.4030212194974,166.03889560198218,166.57941790999408,167.12140128683725,168.0761974015584,169.87748407596084,171.9861353735506,173.33249584518876,174.4254551896425,175.94195783036375,177.22331127872724,177.59499441685523,177.76810626764188,178.20723446869184,178.50086328379186,178.6635688608159,179.59585135140114,180.79538861547766,179.98810231284816,179.27496751345834,179.52697755522618,180.16707720597452,180.67687890225835,181.13087122931353,181.61932695574782,181.89399872424474,181.93429628387312,181.9487911433515,181.80174551822847,181.52798873881233,181.4544987511624,181.67977046071823,182.02202324448257,182.4131901317148,182.69019539069546,182.55079151994073,182.1586995919447,181.7872944116191,181.67549100405205,182.3012971032501,183.72401738107584,184.76863292738432,184.6748244503968,184.26327414308463,184.2387269775325,184.32691955135468,184.15560054431455,183.99529879048865,184.08540545709923,184.4811245490743,187.07058733767798,200.75265706536288,202.63075869536476,198.02586303684615,196.2422275760589,196.2675658429771,197.07414963788506,198.2385101888133,199.53367386240978,200.90573741542917,202.67525936172382,204.59472581122543,205.992794543027,206.99915538431196,207.9765534667853,209.21211056168062,210.63097179985513,211.80341341393915,212.5903801641546,213.25933033399423,213.84975305634788,214.19645165512196,214.2301268951099,213.96628930914264,213.6021131975279,213.2896878798109,212.7940765027167,211.81232585212703,210.5369053847882,209.31623006077842,208.07917915665533,206.6409241704134,205.15778970456898,203.9140648735362,203.1387696334503,203.117547204752,203.25201226004404,200.3893426527754,195.8688337883101,192.60633147219363,189.83932154143696,187.65442232630443,185.7455542622131,183.7353065669136,181.6408784449709,179.93005154938825,178.9972863674391,177.63089583262368,173.16890264458843,167.41802522595114,165.5788235589391,164.7819879524566,163.37672937019764,159.05753407288685,155.82618135654957,153.89140412335536,151.8410674456961,150.03672271152993,146.42015611682845,143.64721092792033,136.22643469846685,134.5522550234621,133.9064881894532,131.99523842386753,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,136.90406033300573,137.58819718272971,139.2497199947352,141.55158622567802,141.76999514974673,140.02526453353082,139.45796519444426,140.19022659174902,141.19808229700325,141.10072732451152,137.86294672672597,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,1.2200000000000002,177.04275221770396
claartje_corr_16.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,176.35534851109705,178.21422925468397,179.6667284824022,179.84857661063717,178.52000596448426,177.0325248590782,176.7128558363861,177.75567306369877,179.40545727087851,179.6353929548741,178.478582761183,176.5184962024882,173.8288727197455,171.35828036725636,169.17893766161683,166.86534249375933,165.2975283456827,164.41133111022663,163.65044689280117,163.60064363298432,165.60524256623657,169.7786739016877,170.56377090199993,168.4958114700864,167.1651821881308,164.86075492354018,162.08557517843332,162.4586837981018,163.2177586759509,164.36539486838078,165.74867712446706,166.94635812109019,168.15783174761535,169.6343306221688,171.62581642748054,173.97403230162135,176.0053634035741,177.2487237706126,177.65534277514678,177.4657711125607,177.05540806656677,176.73152880750493,176.50415062460576,176.20383101996987,175.74824260739155,175.21690489693066,174.70952756517033,174.20826116565198,173.6287014889902,172.936536477517,172.16694714584182,171.3636875314778,170.52442373267456,169.74643703163346,169.65958456752114,171.2428862125649,172.9673418341743,173.53984373075696,174.05295890152433,175.12416513116483,175.44757179320652,173.76396494551878,171.98918106795887,171.2110890305848,170.97727311203406,170.82407035651832,170.516009670237,170.0619005569128,169.62508573953508,169.3443936276086,169.22585152393944,169.15952778724485,169.04240371677656,168.8323702468438,168.53481760503053,168.2258677423383,168.021038075238,168.00553414785782,168.0425913290723,167.7163918195081,166.3777916892334,163.29027956994366,160.2427564598067,154.67335144714252,155.1060972097899,155.96748180883915,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,267.75714999421103,260.5175386838453,259.00677953372127,259.1345690135247,260.42096999139966,262.5162429727971,264.7805124483527,266.8540216818963,268.6188666894931,270.0250816785748,270.99011109141884,271.4811112669189,271.52259527858735,271.1500819312673,270.37673721684865,269.15836703287914,267.39226394230633,264.93558425656886,261.72713590504276,258.38039242078037,256.2087713044255,256.0117969837988,257.8280112266984,260.4851219053198,262.5782266498834,263.66485179244904,264.05488314303864,264.5209609756014,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,208.19591501003288,200.89518889621553,195.52408034973288,191.1599428520814,187.18134827774585,183.7841645734843,181.40932753678166,179.88693504580402,178.7485394402561,177.54398194348576,175.87062639254086,173.3400965013518,169.41842379840668,163.9009810834798,159.33131967642058,156.65008079604073,154.81899551897638,153.6235301066874,153.093706435827,152.74853245072774,152.0892539022235,151.03475783774658,149.84381927910007,148.65048700115065,147.07426956538805,145.06540192475586,143.55334566685943,142.73066281184234,142.21051472543613,141.87697416242082,141.99266705474074,142.5420452811275,143.06874648317597,143.13593287659958,142.8150756086666,142.32776114778062,141.75506725435474,140.92784224112762,139.8697019201846,139.01096842483219,138.63400905734034,138.74654975153632,139.18131822509847,139.59245244703783,139.67799878634855,139.61593805425917,139.6929002160056,139.75940663819944,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,0.9480045351473922,182.60895514528565
claartje_corr_17.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,182.29245764660936,182.1579992908309,182.0527439340718,181.73847607837604,180.80035114137814,179.1116281388512,177.12312769495153,175.13478892866297,172.54530785263563,167.1465234634402,159.6776021681023,156.64291687879415,158.4637025352407,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,178.62576449630055,174.788182299003,174.0864527539365,174.30133204353862,174.65553037893505,175.31583491161905,175.8779325161078,175.8720147410778,175.14052679104634,173.9481453874858,172.87906178160424,172.178584473224,171.44842046386415,170.34669457133586,169.2819509380304,168.66008422593293,168.37885323499626,168.17706006069665,167.86483819182632,167.31470884683273,166.56878622164015,165.79025029927013,164.87438995506406,163.0860254735084,160.27616878230373,159.48295783080843,161.76099150574242,163.37969038321037,163.71757942650328,163.78118241259642,164.23808180252564,164.5566078020862,164.33240467331447,164.02488505264827,163.94382340334565,164.233035272982,164.73973002476168,165.0609163157042,165.2161259812379,165.35739418056542,165.5041411049088,165.64789054571557,165.8952840110541,166.19605115773822,165.90250207227777,164.1352417114633,160.98723007558135,159.73755742413178,160.11597319682338,160.78624152200968,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,227.03447540814523,228.85375918847845,225.4652844130209,223.0910992890467,222.485860408895,222.7074502752475,223.3973427090289,224.36907163078448,225.54505265383517,226.91267937804727,228.42598983159706,230.06926431488026,231.79828678607896,233.54280210066284,235.23156949447463,236.75472571328774,238.16066240649866,239.57158301756843,241.01425847764506,242.32377019476226,243.34439895293687,244.06007851980564,244.5417653435549,245.03292652154178,245.74575582006983,246.442922598552,246.6052113206701,246.17305021771054,245.35069396623277,244.06957097460855,242.2125372703269,239.92787028659907,237.42890153549462,235.29445208702788,235.7814879894724,236.48448341650945,231.22133453367826,222.25276376823126,218.47086928253714,214.92264263553147,209.94573497818206,205.22192487151997,201.90491048644455,198.86218176348567,195.70047141633012,192.04224807844943,187.3073537090862,181.9549705598605,177.43300813001156,173.40292377850525,169.77221676586868,166.16499207453327,162.05254094447525,157.5048750954765,151.08989855939245,147.28730810285649,149.90702776306324,152.740278891662,153.72403625627538,153.57772650797915,152.83021744538763,151.78267078121223,150.61932419500437,150.0058714773605,150.85690131898087,153.03933132155834,153.57152113394406,150.76623133657947,148.72808261400084,147.71832318156245,146.92804031470249,146.3052981663074,146.21429955249008,146.55595418654852,146.63156412445704,146.1570266222808,145.47842377151744,144.85718121089343,144.43899895054142,144.39153275383637,144.67449846102517,144.75540611293988,144.27075142937042,143.627950167175,143.51365305047594,143.93409317340064,144.45959916598446,145.06640578070184,145.79592983021183,146.21993247522983,146.04964164926523,145.65403751728385,145.5368005009418,145.71140821734065,145.66831858657082,144.93179038834455,144.0652505731943,144.27557538899265,145.02911297427283,144.52515055391515,142.22711568115488,140.22118422858506,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,1.2280045351473925,179.5464513473512
claartje_corr_20.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,171.99150709900968,169.6115032889085,167.84353982582468,166.84924497645838,166.45941415558138,166.62252330507056,167.19267576110727,167.87800557227962,168.420891193484,168.66795956467828,168.4408376695987,167.54726768746912,165.55056859688762,159.13655406996583,155.85295034582353,151.6189433763523,149.7890621115075,148.75588692537528,147.41002366038558,143.88011673562875,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,171.10327460661895,169.49647737483465,166.36720909884627,164.718597364186,164.96673668747448,165.91041608647618,166.82528433346127,167.43696156188133,167.69998415415148,167.72158792577252,167.67609727487684,167.7817930830293,168.1155582099867,168.4755655751883,168.65477953486138,168.6703438296962,168.63638480243145,168.6246479127142,168.63321806454985,168.62592403919572,168.60355072698198,168.62294375175716,168.68477524029743,168.7224577245737,168.67080664458953,168.49310118101823,168.16559291591764,167.69994119494635,167.1198460777357,166.40564460350598,165.5201939124909,164.54553524630208,163.9397707025483,164.18222459645585,164.735886182108,164.94287874993742,164.9137800159288,164.84212248432755,164.72088313716,164.31168009002985,163.76757320566114,164.04755635023474,165.05145020240406,165.8909908851426,166.23615570718528,166.21555835434415,165.9995086854883,165.73367081339515,165.5102994042718,165.3629539539099,165.25834975027854,165.07823569027525,164.77362998563953,164.4701696293603,164.34492461716698,164.4334279471704,164.54134052313202,164.45542607434993,164.1443001978967,163.77977742507787,163.56186199761288,163.53659456686054,163.604759568658,163.61032089775284,163.41779644345493,162.8851905323044,161.86710622120793,160.687631121747,159.93777702447412,159.58053819248687,159.15606082710292,158.35970747056012,157.32761749299465,156.54696925526,156.17511762217148,155.98854374363862,155.8157666295808,155.65145006640185,155.65616379814716,155.92498944480658,156.34644692337585,156.71589244753147,157.02673404339248,157.36564921593057,157.73651938081667,158.09183926356633,158.47271170220884,159.02813875444005,159.79688351247907,160.57671961615924,161.1422707322397,161.54591201518326,161.8835920672945,162.17222337412488,162.37379379685495,162.46194166817818,162.44532133006803,162.40385156578137,162.4333828092571,162.59068888747512,162.8382976962536,163.04586228296552,163.04318265390765,162.65756562800078,161.64178857500247,159.65231148473373,158.75135698421326,160.74782650943143,162.95209703493347,164.67755910883932,166.22027557536973,167.5241843339164,168.2823854050668,168.57280634434207,168.619993543846,168.70584392431488,169.0176192356064,169.5475009261139,170.26659432880845,171.37433350573878,173.76636990512506,179.4929739410156,185.59872534303122,187.9730658072072,186.57785226314093,183.95608448767473,182.26350655772833,181.82926029285494,182.2642837913186,183.1850861425459,184.21861447355755,185.1127207025071,185.87009963863497,186.55247484922265,187.18291933096882,187.74388709790185,188.18847774316893,188.49582221125414,188.67016872041228,188.69300410745208,188.53277561540907,188.16825811536364,187.61402478930282,186.93528714697436,186.16296106929272,185.25576893156813,184.13463291645994,182.78482068931868,181.35414695963397,179.9738685168977,178.65785263217026,177.322658598191,175.89597593647508,174.38802841591416,172.84331288455155,171.21527336130956,169.46390333060856,167.59374408678224,165.7115932954609,163.93238126732228,162.34108465706575,160.7953189554136,159.1254939815947,157.32045431060416,155.64274915819286,154.38659756206076,153.3710966111516,152.2723419927552,150.89993439565066,149.36023614613444,147.88671151203948,146.4675459969124,145.01577821240775,143.5711991692027,142.47413212100759,141.74663333302573,141.1339045823779,140.33909994923562,139.18040286461226,137.7671680635324,136.49125186947307,135.6258404572987,135.06444012796064,134.67235428766432,134.00584454783694,132.81846038888287,131.16783290175962,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,0.9080045351473923,164.7785587789816
