corr_10.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,230.66711057568324,228.34547843283218,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,136.0295691431523,140.2945256268657,142.18564698305929,137.1264846303425,132.30170389700058,133.62622657238396,129.40189865695962,126.44702500364305,128.42442218814264,126.16303970397509,128.2032220296192,136.11608884438857,141.78080934808017,151.95625707408593,159.814295607577,165.26743731014008,168.33118621360506,170.4947283873244,172.2777305303136,173.45072578836903,174.72797474785605,174.98662500789356,175.670414343144,176.56867700098405,176.9690278799988,176.3395394945288,173.56821517655106,173.09645618279345,175.43366401072268,176.762291295795,181.3289160872994,3.3436734693877552,171.68025701911827
corr_11.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,127.79292170648291,132.7638015028379,139.51038629001386,143.7684879561887,138.02037454674968,133.6718370848403,135.4761874314319,134.07480565582324,131.181587853653,124.58533125103035,131.21758513587568,137.7168309969565,145.0508516115129,152.69687032409698,156.43918268310867,163.00891264473765,166.5879271534497,167.45640212506223,167.79964295505107,167.04339161283394,165.2454855621179,161.33960000349128,155.93382083597737,154.05507530035422,153.88496962411932,153.22863293125454,153.92708186972843,151.46621593856617,145.51975030942913,152.18735444543813,157.67266094843947,160.63110772720438,162.40732437374635,163.2414800393692,162.24291483365712,161.99429635136272,162.53090199041196,164.5943103556135,166.92749028099294,168.85570683042116,170.69819027826017,3.3436734693877552,158.47665374821707
corr_12.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,247.15420591720036,250.22278507463466,254.34485686508992,259.13268831888774,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,138.95507152605086,147.33600206619138,153.63214568534093,161.38164386103307,164.37014749526952,164.50733251789077,160.48785333229748,155.53893020624074,150.2567491987633,144.90206257654668,138.65125410846997,140.72495738454512,148.4771098273541,157.25788993607011,161.14907063311927,164.06223316603138,168.86613891412634,175.30122673887675,180.7728209739738,182.2917557200165,182.20697867908387,182.408240709499,182.1416276982795,181.57973883924993,180.79368049236146,179.53168566887712,178.01089845020198,174.70359306715372,168.16440203970018,160.97876244790925,154.72087279150824,150.79160044838432,152.55613467305557,152.24735770199302,153.39134676051177,156.14169550698895,157.81582699564777,159.29304960876232,160.36215045353538,159.88597383543558,157.1879650365808,3.3436734693877552,157.00065119005777
corr_14.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,132.93701686588847,132.22482133929876,136.02516091872835,138.23298090190275,137.4267357617766,132.3981809012139,134.14323409605657,132.22204216831014,128.7530321242563,124.30941235118532,127.1953300382721,136.45491414410057,143.23272244789848,150.09707044125332,156.8789543230506,162.7788889060079,164.40670054395773,163.8217331320754,163.32964708092697,162.09460172880424,160.66536959854716,158.51311568367484,155.57890088811743,148.34716106338334,144.69481629138255,141.6473489364128,138.9200423850188,136.57559413416212,134.657424111822,134.91561001084773,138.80716114163192,142.03319245839313,144.20516721776468,144.80476461447452,143.7341464633891,142.5153945290395,3.7151927437641725,147.69879506040374
corr_15.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,123.19957939364055,123.42690279871374,126.77748289040997,130.7974489563806,134.10472457146432,133.9266854769656,133.96914425697275,132.91533324718992,131.84426784052602,131.8014409756217,138.68839114511425,140.81009474916183,147.01966464309868,149.29473640974425,152.13600304075788,156.11110392439457,160.30208079166263,162.0485295683944,162.14161326165674,161.77844846182964,160.31831420950132,159.15733089853902,158.202680587514,152.22688778399407,143.4394362161017,138.3732809009721,136.55580939644108,139.4548254042803,140.68558848019467,139.92107423547304,139.33839804585406,146.0354578219237,150.85654855594044,154.85824605541808,155.19310204169878,152.8608390381848,152.34945505799234,153.10766787797334,154.00320041640475,154.49405967844854,154.301807282872,154.6252396945787,3.7151927437641725,147.0816053124497
corr_16.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,132.90728540118076,135.0767154208904,135.07371360707845,131.2652973481446,126.6534052790201,125.07949718695914,122.26048330328565,114.0442049028044,113.96072322719438,115.63701424056937,122.49326582968287,124.6763153745228,126.39711636224119,132.3434329861383,134.9280654180125,139.04572346710148,146.0564546731917,150.94597222832218,154.44522242678082,157.7682382241397,160.18419973621334,160.98695888222446,161.95162339232206,162.71584260851935,163.60357468298088,164.08689421708485,164.10686721935198,164.1863525690736,163.81041284528553,162.3577173650823,162.2781490950288,163.27259452044692,164.20966703297222,165.00879949202522,166.6200349557371,165.78741394339502,164.41867491594863,162.70672787170614,159.69890095586533,156.19045671599508,152.74886253848075,2.972154195011338,146.542621990283
corr_17.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,126.82866702008494,125.42598566105187,123.60714453342015,125.96260566857129,125.12128786219698,124.11770456406151,123.91382554804356,121.94516245385566,123.31707996834866,128.3826034119307,136.8580899124822,143.8010902964801,151.9878161218873,156.12914387833237,158.63772925593022,161.10968668836546,163.64071354474686,165.67136011819312,167.30338093942888,168.66699945036967,169.76678516215316,169.7682968239118,169.6164915836472,170.50033945807925,172.44076384692352,172.79614154423624,172.7820911831743,171.1051752994856,169.38215355176465,171.91419651094427,173.63656509730973,176.10727335419318,179.45830610816958,177.41234689149996,177.0100962234331,176.52926221821713,176.02679139220538,175.05558583629636,173.35536715471756,171.0186606702937,168.54995284585405,3.7151927437641725,155.6838338450266
corr_20.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,381.1477295814829,379.6600468847666,379.8952101241066,373.0524819099104,--undefined--,125.34835648326425,127.08457195914046,129.16482098359882,132.50090052306777,130.68807977743734,125.60740514067128,122.30735582415362,121.829831089299,122.14893738825943,125.52924781682279,126.23535824366654,125.9386041645443,126.0447968859158,131.3399202201122,135.7710919408974,142.2721414362611,145.27601842690729,146.16208200658787,145.8586779845359,145.69083423947336,145.60363324175694,146.57200256775246,148.67265815730917,150.84058015755903,153.34511664438892,158.01548989234365,160.21657890626335,160.02023437126613,158.1563793166029,161.72321517872965,161.88071600002095,160.83848574746153,163.5845783638279,164.95085250283037,163.22262208423297,2.972154195011338,157.944289999726
corr_21.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,115.09120452328071,114.43708367233138,113.12461376655729,117.63409711672175,119.70034683948346,120.10722800604904,120.73378903989264,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,135.50668723013678,139.39558948382944,143.10033203217958,142.55441179705764,137.5943515779811,131.76368040906766,129.1960851619928,127.25462545302015,123.67579748321387,123.05454846474119,131.7060353926336,135.09506335396787,139.58566788522347,145.76060740686384,150.89359958456998,157.11687095263062,162.18172674488238,164.297710284448,164.5598505152525,164.85034816188332,164.73983367949123,163.91130035189002,162.68125448917777,160.33388469975054,155.65349235379992,148.59518075499824,144.24509725591733,141.0391847889992,139.00775782799926,138.8183546675226,137.50118483053572,139.29012037929908,138.94480276759208,142.60359194281307,145.05620013954277,146.33240947583693,148.69934902396898,149.1538637774967,149.10178636976607,149.12387809790062,149.11906059121358,150.68513640073283,153.19701195624765,155.65697590160204,158.35736423647938,161.71352612395685,164.1929200920809,166.2598466278096,169.52305775403667,173.7714645453448,174.7732016566375,181.08536918185473,3.3436734693877552,143.82191490244503
corr_22.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,129.84590061508513,133.39020476961292,136.79455782412,137.8775705970435,124.84333962456243,123.30763673760133,3.3436734693877552,157.28036529031567
